id,name,availability,code_product,price,hrefs
6043,Настольная игра Magellan Время Валеры (MAG113552),Нет в наличии,L12091,2489,https://igroray.ru/catalog/nastolnaya-igra-magellan-vremya-valery/
6044,Настольная карточная игра Hobby World Catan: Колонизаторы (1576),Нет в наличии,L11930,3989,https://igroray.ru/catalog/nastolnaya-kartochnaya-igra-hobby-games-catan-kolonizatory-1576/
6045,Ролевая игра Hobby World Зов Ктулху: Книга Хранителя. Юбилейное издание (717092),Нет в наличии,L11743,5989,https://igroray.ru/catalog/rolevaya-igra-hobby-games-zov-ktulkhu-kniga-khranitelya-yubileynoe-izdanie-717092/
6046,Настольная игра Hobby World Гравити Фолз (915210),Нет в наличии,L12060,2989,https://igroray.ru/catalog/nastolnaya-igra-hobby-world-graviti-folz/
6047,Настольная карточная игра Hobby World Инициатива (915374),Нет в наличии,L11853,4989,https://igroray.ru/catalog/nastolnaya-kartochnaya-igra-hobby-game-initsiativa-915374/
6048,Настольная карточная игра Hobby World Энергосеть. Новая редакция (915226),Нет в наличии,L11925,3989,https://igroray.ru/catalog/nastolnaya-kartochnaya-igra-hobby-games-energoset-novaya-redaktsiya-915226/
6049,Настольная игра ZVEZDA Игра Наоборот (ZV-8868),Нет в наличии,L12591,1436,https://igroray.ru/catalog/nastolnaya-igra-zvezda-igra-naoborot/
6050,Настольная карточная игра Hobby World Робинзон Крузо: В поисках затерянного города (915316),Нет в наличии,L11902,3989,https://igroray.ru/catalog/nastolnaya-kartochnaya-igra-hobby-games-robinzon-kruzo-v-poiskakh-zateryannogo-goroda-915316/
6051,Настольная карточная игра Hobby World Pathfinder: Проклятие Алого трона (915367),Нет в наличии,L11970,2302,https://igroray.ru/catalog/nastolnaya-kartochnaya-igra-hobby-games-pathfinder-proklyatie-alogo-trona-915367/
6052,Настольная игра Hobby World Время Валеры. Не время для приличий (MAG119819),Нет в наличии,L12096,2489,https://igroray.ru/catalog/nastolnaya-igra-hobby-world-vremya-valery-ne-vremya-dlya-prilichiy/
6053,Настольная карточная игра Hobby World Fallout: Новая Калифорния (915155),Нет в наличии,L11951,3489,https://igroray.ru/catalog/nastolnaya-kartochnaya-igra-hobby-games-fallout-novaya-kaliforniya-915155/
6054,Настольная игра ZVEZDA Лесной трактир для компании,Нет в наличии,L12592,926,https://igroray.ru/catalog/nastolnaya-igra-zvezda-lesnoy-traktir-dlya-kompanii/
6055,Настольная игра Hobby World Космический контакт: Космическое вторжение (915451),Нет в наличии,L12100,2489,https://igroray.ru/catalog/nastolnaya-igra-hobby-world-kosmicheskiy-kontakt-kosmicheskoe-vtorzhenie/
6056,Настольная игра Hobby World Манчкин Квест (4-е рус. изд.) (1383),Нет в наличии,L12066,2240,https://igroray.ru/catalog/nastolnaya-igra-hobby-world-manchkin-kvest-4-e-rus-izd-1383/
6057,Настольная карточная игра Hobby World Космический контакт (915271),Нет в наличии,L11759,5489,https://igroray.ru/catalog/nastolnaya-kartochnaya-igra-hobby-games-kosmicheskiy-kontakt-915271/
6058,Настольная игра Hobby World Особняки безумия. Вторая редакция: Святилище сумерек (915344),Нет в наличии,L12072,2789,https://igroray.ru/catalog/nastolnaya-igra-hobby-world-osobnyaki-bezumiya-vtoraya-redaktsiya-svyatilishche-sumerek/
6059,Настольная карточная игра Hobby World Игра Престолов: Мать драконов (915049),Нет в наличии,L11960,2589,https://igroray.ru/catalog/nastolnaya-kartochnaya-igra-hobby-games-igra-prestolov-mat-drakonov-915049/
6060,Настольная игра Magellan Улей Карбон (MAG00706),Нет в наличии,L12116,2289,https://igroray.ru/catalog/nastolnaya-igra-magellan-uley-karbon/
6061,Настольная карточная игра Hobby World 7 чудес (ASM28),Нет в наличии,L12771,3189,https://igroray.ru/catalog/nastolnaya-kartochnaya-igra-hobby-world-7-chudes/
6062,Настольная игра ZVEZDA Великая Отечественная война: Танковый бой (ZV-6221),Нет в наличии,L12574,1468,https://igroray.ru/catalog/nastolnaya-igra-zvezda-velikaya-otechestvennaya-voyna-tankovyy-boy/
6063,Настольная игра ZVEZDA Менестрели (ZV-8838),Нет в наличии,L12573,1789,https://igroray.ru/catalog/nastolnaya-igra-zvezda-menestreli/
6064,Настольная карточная игра Hobby World Манчкин: Подземелье (915256),Нет в наличии,L11905,3989,https://igroray.ru/catalog/nastolnaya-kartochnaya-igra-hobby-games-manchkin-podzemele-915256/
6065,Настольная игра Hobby World Catan. Колонизаторы. Расширение для 5-6 игроков (3-е рус. изд.) (915111),Нет в наличии,L12105,2489,https://igroray.ru/catalog/nastolnaya-igra-hobby-world-catan-kolonizatory-rasshirenie-dlya-5-6-igrokov-3-e-rus-izd-/
6066,Настольная карточная игра Hobby World Монополия: Adventure Time (А87891210),Нет в наличии,L11913,3989,https://igroray.ru/catalog/nastolnaya-kartochnaya-igra-hobby-games-monopoliya-adventure-time-a87891210/
6067,Настольная игра Злой Кальмар Миллионер (4680107999627),Нет в наличии,L21946,248,https://igroray.ru/catalog/zloj-kalmar-millioner-nastolnaya-biznes-igra-217h330h27-mm-umnye-igry-v-kor-20sht-4680107999627/
6068,Настольная карточная игра Hobby World Ром и кости: Второй прилив (1822),Нет в наличии,L11734,6989,https://igroray.ru/catalog/nastolnaya-kartochnaya-igra-hobby-games-rom-i-kosti-vtoroy-priliv-1822/
6069,Настольная игра Hobby World Песнь льда и огня: Берсерки Амберов (SIF1103),Нет в наличии,L12110,1715,https://igroray.ru/catalog/nastolnaya-igra-hobby-world-pesn-lda-i-ognya-berserki-amberov-sif1103/
6070,Настольная карточная игра Hobby World Catan: Мореходы (181895),Нет в наличии,L11904,3989,https://igroray.ru/catalog/nastolnaya-kartochnaya-igra-hobby-games-catan-morekhody-181895/
6071,Настольная игра ZVEZDA Я путешествую по России. Викторина,Нет в наличии,L12589,1489,https://igroray.ru/catalog/nastolnaya-igra-zvezda-ya-puteshestvuyu-po-rossii-viktorina/
6072,Настольная игра Hobby World Место преступления: Средневековье (915289),Нет в наличии,L12103,2489,https://igroray.ru/catalog/nastolnaya-igra-hobby-world-mesto-prestupleniya-srednevekove/
6073,Настольная игра Hobby World Песнь льда и огня: Лучники Старков (SIF1106),Нет в наличии,L12118,2289,https://igroray.ru/catalog/nastolnaya-igra-hobby-world-pesn-lda-i-ognya-luchniki-starkov/
6074,Настольная игра Ravensburger Лабиринт Юниор Щенячий патруль (RAV-20824),Нет в наличии,L12554,3189,https://igroray.ru/catalog/nastolnaya-igra-ravensburger-labirint-yunior-shchenyachiy-patrul/
6075,Настольная игра Hobby World Dungeons & Dragons. Пир героев: Официальная поваренная книга (717076),Нет в наличии,L12106,2489,https://igroray.ru/catalog/nastolnaya-igra-hobby-world-dungeons-dragons-pir-geroev-ofitsialnaya-povarennaya-kniga/
6076,Настольная игра Hobby World BattleTech (915267),Нет в наличии,L11917,3989,https://igroray.ru/catalog/nastolnaya-kartochnaya-igra-hobby-games-battletech-915267/
6077,Настольная игра Hobby World Ужастик: Тайна особняка Фостеров (MAG119866),Нет в наличии,L12078,2389,https://igroray.ru/catalog/nastolnaya-igra-hobby-world-uzhastik-tayna-osobnyaka-fosterov/
6078,Настольная карточная игра Hobby World Gloomhaven. Мрачная гавань: Забытые круги (915294),Нет в наличии,L11962,3289,https://igroray.ru/catalog/nastolnaya-kartochnaya-igra-hobby-games-gloomhaven-mrachnaya-gavan-zabytye-krugi-915294/
6079,Настольная игра Magellan Ответь за 5 секунд: Без цензуры (MAG119790),Нет в наличии,L12099,2489,https://igroray.ru/catalog/nastolnaya-igra-magellan-otvet-za-5-sekund-bez-tsenzury/
6080,Ролевая игра Hobby World Starfinder. Стартовый набор (915125),Нет в наличии,L12085,2489,https://igroray.ru/catalog/rolevaya-igra-hobby-world-starfinder-startovyy-nabor/
6081,Ролевая игра Hobby World Dungeons & Dragons. Врата Балдура: Нисхождение в Авернус (73622-R),Нет в наличии,L11883,4489,https://igroray.ru/catalog/rolevaya-igra-hobby-games-dungeons-dragons-vrata-baldura-niskhozhdenie-v-avernus-73622-r/
6082,Настольная карточная игра Hobby World Ticket to Ride: Азия (915274),Нет в наличии,L11964,3289,https://igroray.ru/catalog/nastolnaya-kartochnaya-igra-hobby-games-ticket-to-ride-aziya-915274/
6083,Настольная ролевая игра Hobby World Shadowrun: Шестой мир. Основная книга правил (717071),Нет в наличии,L12071,2989,https://igroray.ru/catalog/nastolnaya-rolevaya-igra-hobby-world-shadowrun-shestoy-mir-osnovnaya-kniga-pravil/
6084,Настольная игра Hobby World Песнь льда и огня: Головорезы Болтонов (SIF1501),Нет в наличии,L12117,2289,https://igroray.ru/catalog/nastolnaya-igra-hobby-world-pesn-lda-i-ognya-golovorezy-boltonov/
6085,Настольная игра Hobby World Песнь льда и огня: Арбалетчики Ланнистеров (SIF1206),Нет в наличии,L12114,2289,https://igroray.ru/catalog/nastolnaya-igra-hobby-world-pesn-lda-i-ognya-arbaletchiki-lannisterov/
6086,Настольная карточная игра Hobby World Catan: Города и рыцари (181900),Нет в наличии,L11927,3989,https://igroray.ru/catalog/nastolnaya-kartochnaya-igra-hobby-games-catan-goroda-i-rytsari-181900/
6087,Настольная карточная игра Hobby World Форсаж ленивцев (915238),Нет в наличии,L11966,2302,https://igroray.ru/catalog/nastolnaya-kartochnaya-igra-hobby-games-forsazh-lenivtsev-915238/
6088,Настольная карточная игра Hobby World Ticket To Ride: Северные страны (1702),Нет в наличии,L11870,4989,https://igroray.ru/catalog/nastolnaya-kartochnaya-igra-hobby-games-ticket-to-ride-severnye-strany-1702/
6089,Ролевая игра Hobby World Dungeons & Dragons. Art & Arcana: Визуальная история игры (717056),Нет в наличии,L11946,3489,https://igroray.ru/catalog/rolevaya-igra-hobby-games-dungeons-dragons-art-arcana-vizualnaya-istoriya-igry-717056/
6090,Настольная карточная игра Hobby World Прага: Сердце империи (915370),Нет в наличии,L11750,5489,https://igroray.ru/catalog/nastolnaya-kartochnaya-igra-hobby-games-praga-serdtse-imperii-915370/
6091,Карточная игра Hobby World Dungeons & Dragons. Карты заклинаний: Мистическая магия (73915-R),Нет в наличии,L12086,2489,https://igroray.ru/catalog/kartochnaya-igra-hobby-world-dungeons-dragons-karty-zaklinaniy-misticheskaya-magiya/
6092,Настольная игра Hobby World МЕТРО 2033. Второе издание (1197),Нет в наличии,L12109,2489,https://igroray.ru/catalog/nastolnaya-igra-hobby-world-metro-2033-vtoroe-izdanie/
6093,Настольная игра Hobby World Колонизаторы Junior (1270),Нет в наличии,L12057,2989,https://igroray.ru/catalog/nastolnaya-igra-hobby-world-kolonizatory-junior/
