id,name,operation,price,product_code,href
930,Смартфон ASUS ROG Phone 7 12/256GB Phantom Black (черный фантом),"||Операционная система: |Android||Диагональ экрана: |6.78"" (2448x1080). AMOLED||Емкость аккумулятора: |6000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",65706,Код товара: 2837717,https://www.niceprice62.ru/telefony/mobilnye-telefony/asus-rog-phone-7-12-256gb-phantom-black-chernyiy-fantom/
931,Смартфон ASUS ROG Phone 6 16/512GB Black (черный),"||Операционная система: |Android||Диагональ экрана: |6.78"" (2448x1080). Full HD. AMOLED||Емкость аккумулятора: |6000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",75121,Код товара: 2764205,https://www.niceprice62.ru/telefony/mobilnye-telefony/asus-rog-phone-6-16-512gb-black-chernyiy/
932,Смартфон ASUS ROG Phone 6 12/128GB Storm White (белый шторм),"||Операционная система: |Android||Диагональ экрана: |6.78"" (2448x1080). Full HD. AMOLED||Емкость аккумулятора: |6000 мА⋅ч||Количество основных (тыловых) камер: |3| ",52585,Код товара: 2823846,https://www.niceprice62.ru/telefony/mobilnye-telefony/asus-rog-phone-6-12-128gb-storm-white-belyiy-shtorm/
933,Смартфон ASUS ROG Phone 6 12/128GB Phantom Black (черный фантом),"||Операционная система: |Android||Диагональ экрана: |6.78"" (2448x1080). Full HD. AMOLED||Емкость аккумулятора: |6000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",50882,Код товара: 2837716,https://www.niceprice62.ru/telefony/mobilnye-telefony/asus-rog-phone-6-12-128gb-phantom-black-chernyiy-fantom/
934,Смартфон ASUS ROG Phone 5s 12/256GB Black (черный),"||Операционная система: |Android||Диагональ экрана: |6.78"" (2448x1080). Full HD. AMOLED||Емкость аккумулятора: |6000 мА⋅ч||SIM-карты: |2 SIM||Количество основных (тыловых) камер: |3| ",47677,Код товара: 2664980,https://www.niceprice62.ru/telefony/mobilnye-telefony/asus-rog-phone-5s-12-256gb-black-chernyiy/
935,Смартфон Apple iPhone 15 Pro 512GB Natural Titanium (натуральный титан),"||Операционная система: |IOS||Диагональ экрана: |6.1"" (2556x1179). 2K QHD. OLED||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |3| ",158900,Код товара: 2829198,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-15-pro-512gb-natural-titanium-naturalnyiy-titan/
936,Смартфон Apple iPhone 15 Pro 1TB Blue Titanium (синий титан),"||Операционная система: |IOS||Диагональ экрана: |6.1"" (2556x1179). 2K QHD. OLED||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |3| ",183990,Код товара: 2829203,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-15-pro-1tb-blue-titanium-siniy-titan/
937,Смартфон Apple iPhone 15 Pro 1TB Black Titanium (черный титан),"||Операционная система: |IOS||Диагональ экрана: |6.1"" (2556x1179). 2K QHD. OLED||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |3| ",193990,Код товара: 2829205,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-15-pro-1tb-black-titanium-chernyiy-titan/
938,Смартфон Apple iPhone 15 Pro 128GB White Titanium (белый титан),"||Операционная система: |IOS||Диагональ экрана: |6.1"" (2556x1179). 2K QHD. OLED||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |3| ",116990,Код товара: 2829192,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-15-pro-128gb-white-titanium-belyiy-titan/
939,Смартфон Apple iPhone 15 Plus 256GB Yellow (желтый),"||Операционная система: |IOS||Диагональ экрана: |6.7"" (2796x1290). OLED||SIM-карты: |Dual еSIM||Количество основных (тыловых) камер: |2| ",145782,Код товара: 2832521,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-15-plus-256gb-yellow-jeltyiy/
940,Смартфон Apple iPhone 15 Plus 128GB Black (черный),"||Операционная система: |IOS||Диагональ экрана: |6.7"" (2796x1290). OLED||Количество основных (тыловых) камер: |2| ",134272,Код товара: 2832512,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-15-plus-128gb-black-chernyiy/
941,Смартфон Apple iPhone 15 512GB Pink (розовый),"||Операционная система: |IOS||Диагональ экрана: |6.1"" (2556x1179). OLED||SIM-карты: |Dual еSIM||Количество основных (тыловых) камер: |2| ",148287,Код товара: 2832508,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-15-512gb-pink/
942,Смартфон Apple iPhone 15 512GB Green (зеленый),||Операционная система: |IOS||Диагональ экрана: |6.1||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |2| ,121990,Код товара: 2832509,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-15-512gb-green-zelenyiy/
943,Смартфон Apple iPhone 14 Pro Max 512GB Space Black (космический черный),||Операционная система: |IOS||Диагональ экрана: |6.7||Емкость аккумулятора: |4323 мА⋅ч||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |3| ,148990,Код товара: 2740612,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-14-pro-max-512gb-space-black-kosmicheskiy-chernyiy/
944,Смартфон Apple iPhone 14 Pro Max 512GB Silver (серебристый),||Операционная система: |IOS||Диагональ экрана: |6.7||Емкость аккумулятора: |4323 мА⋅ч||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |3| ,148990,Код товара: 2740613,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-14-pro-max-512gb-silver-serebristyiy/
945,Смартфон Apple iPhone 14 Pro Max 512GB Gold (золотой),||Операционная система: |IOS||Диагональ экрана: |6.7||Емкость аккумулятора: |4323 мА⋅ч||SIM-карты: |Dual еSIM||Количество основных (тыловых) камер: |3| ,148990,Код товара: 2740614,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-14-pro-max-512gb-gold-zolotoy/
946,Смартфон Apple iPhone 14 Pro Max 512GB Deep Purple (глубокий фиолетовый),||Операционная система: |IOS||Диагональ экрана: |6.7||Емкость аккумулятора: |4323 мА⋅ч||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |3| ,148990,Код товара: 2740615,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-14-pro-max-512gb-deep-purple-glubokiy-fioletovyiy/
947,Смартфон Apple iPhone 14 Pro Max 256GB Gold (золотой),"||Операционная система: |IOS||Диагональ экрана: |6.7"" (2796x1290). Full HD. OLED||Емкость аккумулятора: |4323 мА⋅ч||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |3| ",128702,Код товара: 2733512,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-14-pro-max-256gb-gold-zolotoy/
948,Смартфон Apple iPhone 14 Pro Max 1TB Silver (серебристый),"||Операционная система: |IOS||Диагональ экрана: |6.7"" (2796x1290). Full HD. OLED||Емкость аккумулятора: |4323 мА⋅ч||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |3| ",169401,Код товара: 2737602,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-14-pro-max-1tb-silver-serebristyiy/
949,Смартфон Apple iPhone 14 Pro 512GB Space Black (космический черный),||Операционная система: |IOS||Диагональ экрана: |6.1||Емкость аккумулятора: |3200 мА⋅ч||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |3| ,130990,Код товара: 2740609,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-14-pro-512gb-space-black-kosmicheskiy-chernyiy/
950,Смартфон Apple iPhone 14 Pro 512GB Gold (золотой),||Операционная система: |IOS||Диагональ экрана: |6.1||Емкость аккумулятора: |3200 мА⋅ч||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |3| ,130990,Код товара: 2737596,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-14-pro-512gb-gold-zolotoy/
951,Смартфон Apple iPhone 14 Pro 1TB Space Black (космический черный),"||Операционная система: |IOS||Диагональ экрана: |6.1"" (2556x1179). Full HD. OLED||Емкость аккумулятора: |3200 мА⋅ч||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |3| ",140990,Код товара: 2756464,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-14-pro-1tb-space-black-kosmicheskiy-chernyiy/
952,Смартфон Apple iPhone 14 Pro 1TB Gold (золотой),"||Операционная система: |IOS||Диагональ экрана: |6.1"" (2556x1179). Full HD. OLED||Емкость аккумулятора: |3200 мА⋅ч||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |3| ",140990,Код товара: 2737598,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-14-pro-1tb-gold-zolotoy/
953,Смартфон Apple iPhone 14 Pro 128GB Silver (серебристый),"||Операционная система: |IOS||Диагональ экрана: |6.1"" (2556x1179). Full HD. OLED||Емкость аккумулятора: |3200 мА⋅ч||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |3| ",111990,Код товара: 2733517,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-14-pro-128gb-silver-serebristyiy/
954,Смартфон Apple iPhone 14 Plus 128GB Yellow (желтый),"||Операционная система: |IOS||Диагональ экрана: |6.7"" (2778x1284). Full HD. OLED||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |2| ",97208,Код товара: 2796354,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-14-plus-128gb-yellow-jeltyiy/
955,Смартфон Apple iPhone 14 Plus 128GB Starlight (сияющая звезда),"||Операционная система: |IOS||Диагональ экрана: |6.7"" (2778x1284). Full HD. OLED||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |2| ",111885,Код товара: 2745206,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-14-plus-128gb-starlight-siyayuschaya-zvezda/
956,Смартфон Apple iPhone 14 Plus 128GB Product Red (красный),"||Операционная система: |IOS||Диагональ экрана: |6.7"" (2778x1284). Full HD. OLED||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |2| ",113877,Код товара: 2750051,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-14-plus-128gb-product-red-krasnyiy/
957,Смартфон Apple iPhone 14 Plus 128GB Blue (синий),"||Операционная система: |IOS||Диагональ экрана: |6.7"" (2778x1284). Full HD. OLED||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |2| ",90192,Код товара: 2754104,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-14-plus-128gb-blue-siniy/
958,Смартфон Apple iPhone 14 256GB Starlight (сияющая звезда),"||Операционная система: |IOS||Диагональ экрана: |6.1"" (2532x1170). 4K UHD. OLED||Емкость аккумулятора: |3279 мА⋅ч||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |2| ",93699,Код товара: 2733360,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-14-256gb-starlight-siyayuschaya-zvezda/
959,Смартфон Apple iPhone 14 256GB Blue (синий),"||Операционная система: |IOS||Диагональ экрана: |6.1"" (2532x1170). 4K UHD. OLED||Емкость аккумулятора: |3279 мА⋅ч||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |2| ",93699,Код товара: 2733359,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-14-256gb-blue-siniy/
960,Смартфон Apple iPhone 14 128GB Yellow (желтый),||Операционная система: |IOS||Диагональ экрана: |6.1||Емкость аккумулятора: |3279 мА⋅ч||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |2| ,87654,Код товара: 2796352,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-14-128gb-yellow-jeltyiy/
961,Смартфон Apple iPhone 13 256GB Midnight (темная ночь),"||Операционная система: |IOS||Диагональ экрана: |6.1"" (2532x1170). Full HD. OLED||Емкость аккумулятора: |3240 мА⋅ч||SIM-карты: |Nano SIM+eSIM||Количество основных (тыловых) камер: |2| ",80990,Код товара: 2595638,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-13-256gb-midnight-temnaya-noch/
962,Смартфон Apple iPhone 12 Pro 512GB Blue (тихоокеанский синий),"||Операционная система: |IOS||Диагональ экрана: |6.1"" (2532x1170). Full HD. OLED||Емкость аккумулятора: |2815 мА⋅ч||SIM-карты: |Nano SIM+eSIM||Количество основных (тыловых) камер: |3| ",140180,Код товара: 2433173,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-12-pro-512gb-blue-tihookeanskiy-siniy/
963,Смартфон Apple iPhone 12 128GB White (белый),"||Операционная система: |IOS||Диагональ экрана: |6.1"" (2532x1170). 4K UHD. OLED||Емкость аккумулятора: |2815 мА⋅ч||SIM-карты: |Nano SIM+eSIM||Количество основных (тыловых) камер: |2| ",65110,Код товара: 2418264,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-12-128gb-white-belyiy/
964,Смартфон Apple iPhone 12 128GB Blue (синий),"||Операционная система: |IOS||Диагональ экрана: |6.1"" (2532x1170). 4K UHD. OLED||Емкость аккумулятора: |2815 мА⋅ч||SIM-карты: |Nano SIM+eSIM||Количество основных (тыловых) камер: |2| ",65896,Код товара: 2418266,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-12-128gb-blue-siniy/
965,Смартфон Samsung Galaxy S23 FE 5G (SM-S711B) 8/256GB (Exynos) Mint (мятный),||Операционная система: |Другая| ,57404,Код товара: 2835326,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-s23-fe-5g-sm-s711b-8-256gb-exynos-mint-myatnyiy/
966,Смартфон Samsung Galaxy S23 FE 5G (SM-S711B) 8/256GB (Exynos) Purple (фиолетовый),||Операционная система: |Другая| ,57404,Код товара: 2835324,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-s23-fe-5g-sm-s711b-8-256gb-exynos-purple-fioletovyiy/
967,Смартфон Samsung Galaxy S23 FE 5G (SM-S711B) 8/128GB (Exynos) Purple (фиолетовый),||Операционная система: |Другая| ,56004,Код товара: 2835321,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-s23-fe-5g-sm-s711b-8-128gb-exynos-purple-fioletovyiy/
968,Смартфон Samsung Galaxy S23 FE 5G (SM-S711B) 8/128GB (Exynos) Cream (кремовый),||Операционная система: |Другая| ,53312,Код товара: 2835320,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-s23-fe-5g-sm-s711b-8-128gb-exynos-cream-kremovyiy/
969,Смартфон Samsung Galaxy S23 FE 5G (SM-S711B) 8/128GB (Exynos) Mint (мятный),||Операционная система: |Другая| ,55466,Код товара: 2835319,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-s23-fe-5g-sm-s711b-8-128gb-exynos-mint-myatnyiy/
970,Смартфон Xiaomi Redmi Note 12 5G 8/256GB (NFC) (Global Version) Mystique Blue (мистический синий),"||Операционная система: |Android||Диагональ экрана: |6.67"" (2400x1080). Full HD. AMOLED||Емкость аккумулятора: |5000 мА⋅ч||Количество основных (тыловых) камер: |3| ",21552,Код товара: 2829869,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-redmi-note-12-5g-8-256gb-nfc-global-version-mystique-blue-misticheskiy-siniy/
971,Смартфон Xiaomi 13T Pro 12/512GB (NFC) (RU/A) Meadow Green (зеленый),"||Операционная система: |Android||Диагональ экрана: |6.74"". OLED||Емкость аккумулятора: |4600 мА⋅ч||SIM-карты: |2 nano SIM||Количество основных (тыловых) камер: |3| ",81492,Код товара: 2829867,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-13t-pro-12-512gb-nfc-ru-a-meadow-green-zelenyiy/
972,Смартфон realme GT3 16/1TB Black (черный),"||Операционная система: |Android||Диагональ экрана: |6.7"" (2388x1080). LTPS||Емкость аккумулятора: |4500 мА⋅ч||Количество основных (тыловых) камер: |3| ",67205,Код товара: 2829861,https://www.niceprice62.ru/telefony/mobilnye-telefony/realme-gt3-16-1tb-black-chernyiy/
973,Смартфон OnePlus Nord 3 8/128GB Tempest Grey (серая буря),"||Операционная система: |Android||Диагональ экрана: |5.9"" (2400x1080). Full HD. AMOLED||Емкость аккумулятора: |4300 мА⋅ч||Количество основных (тыловых) камер: |2| ",38234,Код товара: 2829856,https://www.niceprice62.ru/telefony/mobilnye-telefony/oneplus-nord-3-8-128gb-tempest-grey-seraya-burya/
974,Смартфон HONOR 90 Lite 8/256GB Titanium Silver (серебристый титан),||Операционная система: |Android||Диагональ экрана: |6.74″||Емкость аккумулятора: |6000 мА*ч||Количество основных (тыловых) камер: |4| ,21542,Код товара: 2829840,https://www.niceprice62.ru/telefony/mobilnye-telefony/honor-90-lite-8-256gb-titanium-silver-serebristyiy-titan/
975,Смартфон Xiaomi Redmi Note 12 Pro 5G 6/128GB (NFC) (Global Version) White (белый),||Операционная система: |Android||Диагональ экрана: |6.56″||Емкость аккумулятора: |5200 мА*ч||Количество основных (тыловых) камер: |2| ,24284,Код товара: 2829832,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-redmi-note-12-pro-5g-6-128gb-nfc-global-version-white-belyiy/
976,Смартфон ASUS Zenfone 9 8/128GB White (белый),||Операционная система: |Android||Диагональ экрана: |6.56″||Емкость аккумулятора: |5200 мА*ч||Количество основных (тыловых) камер: |2| ,50581,Код товара: 2829826,https://www.niceprice62.ru/telefony/mobilnye-telefony/asus-zenfone-9-8-128gb-white-belyiy/
977,Смартфон HONOR X7A Plus 6/128GB Midnight Black (полночный черный),"||Операционная система: |Android||Диагональ экрана: |6.56"" (1612x720). IPS||Емкость аккумулятора: |5200 мА⋅ч||Количество основных (тыловых) камер: |3| ",14470,Код товара: 2829790,https://www.niceprice62.ru/telefony/mobilnye-telefony/honor-x7a-plus-6-128gb-midnight-black-polnochnyiy-chernyiy/
978,Смартфон HONOR X6A 6/128GB Midnight Black (полночный черный),"||Операционная система: |Android||Диагональ экрана: |6.56"" (1612x720). IPS||Емкость аккумулятора: |5200 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",17718,Код товара: 2829788,https://www.niceprice62.ru/telefony/mobilnye-telefony/honor-x6a-6-128gb-midnight-black-polnochnyiy-chernyiy/
979,Смартфон HONOR X5 Plus 4/64GB Cyan Lake (искрящийся зеленый),"||Операционная система: |Android||Диагональ экрана: |6.56"" (1612x720). HD. IPS||Емкость аккумулятора: |5000 мА⋅ч||Количество основных (тыловых) камер: |2| ",11750,Код товара: 2829784,https://www.niceprice62.ru/telefony/mobilnye-telefony/honor-x5-plus-4-64gb-cyan-lake-iskryaschiysya-zelenyiy/
980,Смартфон HONOR X5 Plus 4/64GB Black (черный),"||Операционная система: |Android||Диагональ экрана: |6.67"" (2408x1080). WQHD+. AMOLED||Емкость аккумулятора: |5160 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",11830,Код товара: 2829783,https://www.niceprice62.ru/telefony/mobilnye-telefony/honor-x5-plus-4-64gb-black-chernyiy/
981,Смартфон HONOR X6A 4/128GB Midnight Black (полночный черный),||Операционная система: |IOS||Диагональ экрана: |6.1||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |3| ,14688,Код товара: 2829777,https://www.niceprice62.ru/telefony/mobilnye-telefony/honor-x6a-4-128gb-midnight-black-polnochnyiy-chernyiy/
982,Смартфон HONOR X6A 4/128GB Cyan Lake (голубое озеро),||Операционная система: |IOS||Диагональ экрана: |6.1||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |3| ,14688,Код товара: 2829776,https://www.niceprice62.ru/telefony/mobilnye-telefony/honor-x6a-4-128gb-cyan-lake-goluboe-ozero/
983,Смартфон OPPO A38 4/128GB Black (черный),||Операционная система: |IOS||Диагональ экрана: |6.1||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |3| ,14250,Код товара: 2829771,https://www.niceprice62.ru/telefony/mobilnye-telefony/oppo-a38-4-128gb-black-chernyiy/
984,Смартфон Xiaomi POCO F5 Pro 12/512GB (NFC) (RU/A) Black (черный),"||Операционная система: |Android||Диагональ экрана: |6.52"" (1600x720). HD. IPS||Емкость аккумулятора: |10600 мА⋅ч||SIM-карты: |2 nano SIM||Количество основных (тыловых) камер: |2| ",56227,Код товара: 2829763,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-poco-f5-pro-12-512gb-nfc-ru-a-black-chernyiy/
985,Смартфон Apple iPhone 15 Pro 512GB Black Titanium (черный титан),"||Операционная система: |Android||Диагональ экрана: |5.8"". OLED||Емкость аккумулятора: |4821 мА⋅ч||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |3| ",161900,Код товара: 2829201,https://www.niceprice62.ru/telefony/mobilnye-telefony/apple-iphone-15-pro-512gb-black-titanium-chernyiy-titan/
986,Смартфон Xiaomi Redmi Note 10 5G 8/256GB (CN) Silver (серебристый),"||Операционная система: |Android||Диагональ экрана: |6.5"" (2400x1080). Full HD. AMOLED||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |2 nano SIM||Количество основных (тыловых) камер: |3| ",14672,Код товара: 2828071,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-redmi-note-10-5g-8-256gb-cn-silver-serebristyiy/
987,Смартфон Xiaomi POCO F5 Pro 12/512GB (NFC) (RU/A) White (белый),"||Операционная система: |Android||Диагональ экрана: |6.67"" (2408x1080). WQHD+. AMOLED||Емкость аккумулятора: |5160 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",63758,Код товара: 2826997,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-poco-f5-pro-12-512gb-nfc-ru-a-white-belyiy/
988,Смартфон TECNO POVA 5 8/128GB Hurricane Blue (ураганный синий),"||Операционная система: |Android||Диагональ экрана: |6.8"" (2460x1080). Full HD. IPS||Емкость аккумулятора: |6000 мА⋅ч||SIM-карты: |2 nano SIM||Количество основных (тыловых) камер: |2| ",15341,Код товара: 2826803,https://www.niceprice62.ru/telefony/mobilnye-telefony/tecno-pova-5-8-128gb-hurricane-blue-uragannyiy-siniy/
989,Телефон MAXVI R3 Orange (оранжевый),"||Операционная система: |Другая||Диагональ экрана: |2.8"" (320×240)||Емкость аккумулятора: |1800 мА⋅ч||SIM-карты: |2 SIM| ",3077,Код товара: 2826795,https://www.niceprice62.ru/telefony/mobilnye-telefony/maxvi-r3-orange-oranjevyiy/
990,Смартфон Samsung Galaxy Z Fold5 (SM-F946B) 12/512GB Blue (голубой),"||Операционная система: |Android||Диагональ экрана: |7.6"" (2176x1812). Dynamic AMOLED 2X||Емкость аккумулятора: |4400 мА⋅ч||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |3| ",165320,Код товара: 2826608,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-z-fold5-sm-f946b-12-512gb-blue-goluboy/
991,Смартфон Samsung Galaxy Z Fold5 (SM-F946B) 12/512GB Phantom Black (черный фантом),"||Операционная система: |Android||Диагональ экрана: |7.6"" (2176x1812). Dynamic AMOLED 2X||Емкость аккумулятора: |4400 мА⋅ч||Количество основных (тыловых) камер: |3| ",165320,Код товара: 2826607,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-z-fold5-sm-f946b-12-512gb-phantom-black-chernyiy-fantom/
992,Смартфон Nothing Phone (2) 12/512GB Dark Grey (темно-серый),"||Операционная система: |Android||Диагональ экрана: |6.7"" (2412x1080). HD. OLED||Емкость аккумулятора: |4700 мА⋅ч||Количество основных (тыловых) камер: |2| ",68928,Код товара: 2826602,https://www.niceprice62.ru/telefony/mobilnye-telefony/nothing-phone-2-12-512gb-dark-grey-temno-seryiy/
993,Смартфон Nothing Phone (2) 12/256GB White (белый),"||Операционная система: |Android||Диагональ экрана: |6.7"" (2412x1080). HD. OLED||Емкость аккумулятора: |4700 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |2| ",63112,Код товара: 2826601,https://www.niceprice62.ru/telefony/mobilnye-telefony/nothing-phone-2-12-256gb-white-belyiy/
994,Смартфон F+ SH60 2/32GB Silver (серебристый),||Операционная система: |Android| ,3627,Код товара: 2826591,https://www.niceprice62.ru/telefony/mobilnye-telefony/fplus-sh60-2-32gb-silver-serebristyiy/
995,Смартфон OPPO A78 8/128GB Azure (лазурный),"||Операционная система: |Android||Диагональ экрана: |6.43"" (2400x1080). Full HD. AMOLED||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |2| ",17747,Код товара: 2826588,https://www.niceprice62.ru/telefony/mobilnye-telefony/oppo-a78-8-128gb-azure-lazurnyiy/
996,Смартфон Xiaomi Redmi Note 12 4G 8/256GB (NFC) (RU/A) Sunrise Gold (золотой восход),"||Операционная система: |Android||Диагональ экрана: |6.5"" и больше||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",17299,Код товара: 2826569,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-redmi-note-12-4g-8-256gb-nfc-ru-a-sunrise-gold-zolotoy-voshod/
997,Смартфон Infinix NOTE 30i 8/256GB Impression Green (зеленый),"||Операционная система: |Другая||Диагональ экрана: |6.67"" (2700x1220). OLED||Емкость аккумулятора: |4815 мА⋅ч||Количество основных (тыловых) камер: |3| ",15558,Код товара: 2825445,https://www.niceprice62.ru/telefony/mobilnye-telefony/infinix-note-30i-8-256gb-impression-green-zelenyiy/
998,Смартфон HUAWEI P60 Pro 8/256GB Rococo Pearl (жемчужный),"||Операционная система: |Android||Диагональ экрана: |7.85"" (2520x1080). OLED||Емкость аккумулятора: |4800 мА⋅ч||Количество основных (тыловых) камер: |3| ",77430,Код товара: 2823926,https://www.niceprice62.ru/telefony/mobilnye-telefony/huawei-p60-pro-8-256gb-rococo-pearl-jemchujnyiy/
999,Смартфон HUAWEI Mate X3 12/512GB Green (зеленый),"||Операционная система: |Android||Диагональ экрана: |6.1"" (1560x720). HD. IPS||Емкость аккумулятора: |6580 мА⋅ч||SIM-карты: |2 nano SIM||Количество основных (тыловых) камер: |3| ",154765,Код товара: 2823922,https://www.niceprice62.ru/telefony/mobilnye-telefony/huawei-mate-x3-12-512gb-green-zelenyiy/
1000,Смартфон Blackview BV5300 Pro 4/64GB Black/Green (черный/зеленый),"||Операционная система: |Android||Диагональ экрана: |6.1"" (1560x720). HD. IPS||Емкость аккумулятора: |6580 мА⋅ч||SIM-карты: |2 nano SIM||Количество основных (тыловых) камер: |3| ",12224,Код товара: 2823900,https://www.niceprice62.ru/telefony/mobilnye-telefony/blackview-bv5300-pro-4-64gb-black-green-chernyiy-zelenyiy/
1001,Смартфон Blackview BV5300 Pro 4/64GB Black (черный),"||Операционная система: |Другая||Диагональ экрана: |1.77"" (160x128)||Емкость аккумулятора: |800 мА⋅ч||SIM-карты: |2 SIM| ",12224,Код товара: 2823898,https://www.niceprice62.ru/telefony/mobilnye-telefony/blackview-bv5300-pro-4-64gb-black-chernyiy/
